Index,ED,ESE,504,ELL,Sum Days Sus,ADA,PY SS,FAST PM1 SS,CY IR SS PM1,ELA QC,Port S1,CY IR SS PM2,FAST PM2 SS,CY IR SS PM3,Port S2,FAST PM3 SS,below_level_2,below_level_3
747,0,0,0,0,0,0.965317919,224.0,229.0,602.0,85.0,87.17933333,621.0,232.0,633.0,89.70575,239,0.0,0.0
748,1,0,0,0,0,0.965317919,200.0,202.0,525.0,62.0,71.36733333,541.0,212.0,554.0,73.24933333,210,0.0,0.0
749,0,0,0,0,0,0.965317919,196.0,204.0,550.0,92.0,85.32766667,542.0,216.0,548.0,79.0965,228,0.0,0.0
750,0,0,0,0,0,0.965317919,180.0,186.0,503.0,62.0,57.40733333,507.0,197.0,523.0,60.50425,196,0.0,1.0
751,1,0,1,0,0,0.965317919,206.0,184.0,526.0,85.0,68.80333333,542.0,196.0,531.0,76.1555,209,0.0,0.0
752,1,0,0,0,0,0.965317919,195.0,173.0,496.0,92.0,72.792,517.0,205.0,540.0,71.42875,212,0.0,0.0
753,1,1,0,0,0,0.965317919,177.0,168.0,475.0,8.0,23.64666667,483.0,179.0,473.0,31.828,172,1.0,1.0
754,0,0,0,0,0,0.965317919,224.0,217.0,593.0,85.0,86.752,568.0,218.0,581.0,82.353,230,0.0,0.0
755,1,1,0,0,0,0.965317919,206.0,205.0,556.0,69.0,75.78366667,536.0,194.0,555.0,86.4495,213,0.0,0.0
756,1,0,1,0,1,0.965317919,199.0,180.0,470.0,38.0,43.875,495.0,140.0,521.0,44.01266667,190,0.0,1.0
757,1,0,0,0,0,0.965317919,171.0,175.0,498.0,85.0,61.396,491.0,180.0,514.0,44.958,201,0.0,0.0
758,0,0,0,0,0,0.965317919,188.0,184.0,537.0,62.0,68.091,534.0,208.0,555.0,64.28575,215,0.0,0.0
759,1,1,0,0,0,0.965317919,194.0,166.0,516.0,85.0,75.071,538.0,192.0,490.0,43.27733333,205,0.0,0.0
760,0,0,0,0,0,0.965317919,228.0,212.0,572.0,77.0,87.17933333,583.0,233.0,583.0,79.972,223,0.0,0.0
761,1,0,0,0,0,0.965317919,196.0,209.0,545.0,100.0,81.62366667,556.0,214.0,590.0,77.17066667,218,0.0,0.0
762,0,0,1,0,0,0.965317919,198.0,194.0,515.0,69.0,66.95166667,563.0,204.0,598.0,71.11325,223,0.0,0.0
763,1,0,0,0,0,0.965317919,201.0,181.0,495.0,77.0,72.792,532.0,200.0,581.0,72.269,222,0.0,0.0
764,1,1,0,1,0,0.965317919,75.0,140.0,424.0,31.0,27.635,425.0,153.0,472.0,32.563,189,0.0,1.0
765,0,0,0,0,0,0.965317919,199.0,194.0,519.0,85.0,60.68366667,549.0,204.0,572.0,70.58833333,229,0.0,0.0
766,1,0,0,1,0,0.965317919,119.0,177.0,340.0,31.0,33.90333333,385.0,149.0,436.0,62.60533333,162,1.0,1.0
767,0,0,0,0,0,0.965317919,229.0,218.0,573.0,92.0,86.752,563.0,226.0,607.0,86.1345,230,0.0,0.0
768,1,0,0,0,0,0.965317919,,140.0,506.0,77.0,56.98033333,514.0,191.0,520.0,59.104,200,0.0,1.0
769,0,0,0,0,0,0.965517241,,,,,,,,,,245,0.0,0.0
770,1,0,0,0,0,0.96969697,,,,,,,216.0,562.0,74.5795,226,0.0,0.0
771,1,0,0,0,0,0.970760234,,201.0,557.0,77.0,64.38766667,540.0,210.0,567.0,80.56725,228,0.0,0.0
772,1,0,0,0,0,0.970760234,227.0,210.0,561.0,100.0,100.0,598.0,224.0,595.0,92.647,240,0.0,0.0
773,1,0,0,0,0,0.970930233,154.0,189.0,464.0,15.0,34.33066667,482.0,162.0,514.0,52.80133333,185,1.0,1.0
774,1,0,1,0,0,0.970930233,155.0,140.0,463.0,23.0,39.45866667,481.0,173.0,487.0,67.367,180,1.0,1.0
775,1,0,0,1,0,0.970930233,172.0,140.0,459.0,54.0,45.584,512.0,195.0,518.0,44.0125,193,0.0,1.0
776,1,0,0,0,0,0.970930233,191.0,169.0,463.0,69.0,51.13966667,475.0,187.0,539.0,63.02533333,203,0.0,0.0
777,1,0,0,0,0,0.970930233,171.0,183.0,425.0,,36.5385,499.0,181.0,498.0,48.87966667,196,0.0,1.0
778,0,0,0,0,0,0.970930233,186.0,199.0,513.0,69.0,60.684,501.0,177.0,519.0,48.94925,213,0.0,0.0
779,1,0,1,1,0,0.970930233,136.0,181.0,383.0,38.0,41.59566667,411.0,176.0,502.0,30.392,197,0.0,1.0
780,0,1,0,0,0,0.971098266,189.0,195.0,461.0,92.0,75.78366667,497.0,185.0,552.0,64.0755,190,0.0,1.0
781,1,0,0,0,0,0.971098266,179.0,198.0,511.0,54.0,66.524,533.0,194.0,544.0,62.29,209,0.0,0.0
782,1,0,0,0,0,0.971098266,184.0,185.0,479.0,62.0,46.01133333,539.0,155.0,577.0,54.342,205,0.0,0.0
783,0,1,0,0,0,0.971098266,168.0,140.0,503.0,46.0,44.15966667,523.0,176.0,510.0,48.10925,198,0.0,1.0
784,1,0,0,0,0,0.971098266,190.0,167.0,510.0,92.0,69.80066667,520.0,208.0,538.0,64.566,228,0.0,0.0
785,1,1,0,1,0,0.971098266,169.0,182.0,488.0,54.0,55.55566667,472.0,185.0,515.0,71.6385,202,0.0,0.0
786,1,1,0,0,0,0.971098266,178.0,171.0,508.0,69.0,66.95166667,558.0,183.0,554.0,77.591,219,0.0,0.0
787,0,0,0,0,0,0.971098266,170.0,184.0,517.0,54.0,55.55566667,514.0,201.0,526.0,44.958,201,0.0,0.0
788,1,0,0,0,0,0.971098266,182.0,188.0,508.0,92.0,84.188,546.0,203.0,570.0,76.1555,209,0.0,0.0
789,1,0,0,0,0,0.971098266,180.0,177.0,462.0,31.0,35.32733333,477.0,180.0,493.0,51.891,195,0.0,1.0
790,1,1,0,0,0,0.971098266,186.0,140.0,405.0,85.0,48.148,430.0,180.0,490.0,51.3655,176,1.0,1.0
791,0,0,0,0,0,0.971098266,204.0,199.0,558.0,92.0,93.02,547.0,214.0,557.0,81.7225,225,0.0,0.0
792,1,0,0,0,0,0.971098266,193.0,183.0,496.0,62.0,50.0,516.0,197.0,522.0,53.22133333,195,0.0,1.0
793,1,0,0,0,0,0.971098266,195.0,202.0,542.0,69.0,70.7265,542.0,194.0,564.0,77.591,218,0.0,0.0
794,0,0,0,0,0,0.971098266,187.0,200.0,513.0,62.0,75.78333333,525.0,211.0,549.0,83.19325,206,0.0,0.0
795,1,0,0,1,0,0.971098266,165.0,140.0,462.0,46.0,36.752,497.0,183.0,515.0,43.27733333,193,0.0,1.0
796,1,0,0,0,0,0.971098266,204.0,140.0,489.0,77.0,70.22766667,523.0,210.0,530.0,65.86125,219,0.0,0.0
797,0,0,0,0,0,0.971098266,198.0,200.0,561.0,92.0,92.094,552.0,215.0,585.0,80.252,230,0.0,0.0
798,0,1,0,0,0,0.971098266,202.0,203.0,531.0,85.0,78.34733333,552.0,215.0,566.0,73.21425,228,0.0,0.0
799,0,0,0,0,0,0.971098266,212.0,183.0,514.0,85.0,81.62366667,526.0,204.0,544.0,71.1135,213,0.0,0.0
800,1,1,0,0,1,0.971098266,147.0,140.0,421.0,69.0,43.73233333,449.0,191.0,522.0,45.48325,182,1.0,1.0
801,0,0,0,0,0,0.971098266,203.0,164.0,492.0,92.0,91.88033333,526.0,190.0,526.0,66.10633333,206,0.0,0.0
802,0,0,0,0,0,0.971098266,211.0,203.0,608.0,92.0,93.02,579.0,223.0,559.0,87.395,233,0.0,0.0
803,0,0,0,0,0,0.971098266,228.0,224.0,586.0,100.0,93.73233333,611.0,227.0,624.0,91.1765,233,0.0,0.0
804,1,0,0,0,0,0.971098266,181.0,173.0,504.0,54.0,56.26766667,526.0,188.0,527.0,69.958,212,0.0,0.0
805,0,0,0,0,0,0.971098266,203.0,201.0,526.0,62.0,70.655,549.0,195.0,535.0,74.36975,213,0.0,0.0
806,1,0,1,0,0,0.971098266,162.0,181.0,479.0,85.0,72.344,508.0,179.0,532.0,46.91866667,175,1.0,1.0
807,1,0,0,0,0,0.971098266,211.0,216.0,552.0,100.0,86.04,596.0,230.0,568.0,83.47333333,230,0.0,0.0
808,0,0,0,0,0,0.971098266,215.0,211.0,544.0,85.0,70.22766667,561.0,212.0,591.0,76.47066667,227,0.0,0.0
809,0,0,0,0,0,0.971098266,217.0,207.0,600.0,92.0,90.45566667,596.0,232.0,608.0,76.99575,232,0.0,0.0
810,0,0,0,0,0,0.971098266,203.0,195.0,536.0,92.0,87.89166667,538.0,197.0,569.0,74.68475,224,0.0,0.0
811,1,0,0,0,0,0.971098266,208.0,211.0,547.0,85.0,77.92,571.0,225.0,559.0,77.591,228,0.0,0.0
812,0,0,0,0,0,0.971098266,200.0,223.0,553.0,85.0,89.74333333,530.0,194.0,565.0,71.28833333,195,0.0,1.0
813,1,0,0,0,0,0.971098266,196.0,195.0,494.0,85.0,68.80333333,522.0,186.0,549.0,61.97475,197,0.0,1.0
814,0,0,0,0,0,0.971098266,221.0,226.0,592.0,100.0,93.01966667,596.0,219.0,606.0,88.23525,234,0.0,0.0
815,0,0,0,0,0,0.971098266,217.0,222.0,606.0,92.0,95.584,606.0,247.0,616.0,87.605,236,0.0,0.0
816,0,0,0,0,0,0.971098266,184.0,189.0,497.0,62.0,61.82333333,521.0,210.0,527.0,69.64275,223,0.0,0.0
817,0,0,0,1,0,0.971098266,165.0,165.0,456.0,54.0,41.168,493.0,191.0,523.0,47.269,203,0.0,0.0
818,1,1,0,0,0,0.971098266,127.0,185.0,429.0,100.0,75.356,552.0,203.0,555.0,81.4075,218,0.0,0.0
819,0,0,0,0,0,0.971098266,211.0,205.0,530.0,100.0,88.604,561.0,219.0,565.0,82.87825,230,0.0,0.0
820,0,0,0,0,0,0.971098266,208.0,217.0,578.0,100.0,75.356,590.0,220.0,574.0,86.76475,227,0.0,0.0
821,0,0,0,0,0,0.971098266,186.0,189.0,493.0,75.0,64.45866667,508.0,183.0,516.0,70.5885,198,0.0,1.0
822,0,0,1,0,0,0.971098266,164.0,181.0,481.0,85.0,75.78333333,516.0,191.0,547.0,67.542,202,0.0,0.0
823,0,0,0,0,0,0.971098266,189.0,166.0,494.0,46.0,60.684,516.0,199.0,523.0,63.76025,186,0.0,1.0
824,1,0,0,0,0,0.971098266,216.0,216.0,592.0,92.0,83.476,588.0,220.0,590.0,82.35275,232,0.0,0.0
825,0,0,0,0,0,0.971098266,214.0,216.0,567.0,85.0,78.34733333,570.0,222.0,569.0,83.19325,232,0.0,0.0
826,1,0,0,0,0,0.971098266,197.0,203.0,527.0,85.0,91.168,546.0,218.0,560.0,72.12866667,232,0.0,0.0
827,1,0,0,0,0,0.971098266,213.0,206.0,575.0,92.0,83.476,589.0,213.0,552.0,80.25225,234,0.0,0.0
828,0,0,0,0,0,0.971098266,211.0,204.0,539.0,77.0,80.19933333,578.0,217.0,596.0,83.19325,236,0.0,0.0
829,1,0,0,0,0,0.971098266,232.0,199.0,560.0,100.0,89.74366667,565.0,212.0,570.0,75.21,217,0.0,0.0
830,1,1,0,0,0,0.971098266,168.0,143.0,439.0,77.0,79.05966667,515.0,192.0,525.0,59.664,199,0.0,1.0
831,0,0,0,0,0,0.971098266,142.0,166.0,418.0,23.0,32.33633333,469.0,187.0,472.0,30.67233333,178,1.0,1.0
832,1,0,1,0,0,0.971098266,157.0,180.0,433.0,40.0,57.493,465.0,174.0,481.0,56.09275,191,0.0,1.0
833,1,0,0,0,0,0.971098266,174.0,196.0,500.0,92.0,90.5985,532.0,208.0,540.0,65.756,214,0.0,0.0
834,1,0,0,0,0,0.971098266,228.0,227.0,607.0,100.0,94.87166667,598.0,231.0,607.0,84.34875,248,0.0,0.0
835,1,0,0,0,0,0.971098266,179.0,189.0,492.0,85.0,92.30766667,531.0,204.0,529.0,58.26366667,216,0.0,0.0
836,1,0,0,0,0,0.971098266,207.0,188.0,522.0,77.0,77.92,514.0,194.0,512.0,58.08825,207,0.0,0.0
837,0,0,0,0,0,0.971098266,,177.0,,92.0,81.624,,209.0,,78.7815,210,0.0,0.0
838,1,0,0,0,0,0.971098266,151.0,168.0,418.0,23.0,33.90333333,474.0,146.0,466.0,60.5045,185,1.0,1.0
839,1,0,0,0,0,0.971098266,166.0,175.0,490.0,77.0,65.09966667,509.0,140.0,531.0,83.47333333,211,0.0,0.0
840,1,0,0,0,0,0.971098266,208.0,201.0,557.0,92.0,92.30766667,590.0,227.0,594.0,88.23533333,232,0.0,0.0
841,1,0,0,1,0,0.971098266,167.0,185.0,498.0,69.0,59.54433333,516.0,168.0,508.0,54.51675,202,0.0,0.0
842,0,0,0,1,0,0.971098266,179.0,160.0,498.0,46.0,38.604,506.0,191.0,542.0,46.95375,203,0.0,0.0
843,1,1,0,1,0,0.971098266,75.0,171.0,394.0,92.0,71.93733333,432.0,174.0,589.0,50.9455,200,0.0,1.0
844,1,1,0,0,0,0.971098266,142.0,170.0,432.0,85.0,64.38733333,469.0,174.0,511.0,54.622,173,1.0,1.0
845,1,0,0,1,0,0.971098266,75.0,140.0,381.0,31.0,27.849,408.0,173.0,431.0,37.18475,182,1.0,1.0
846,1,0,0,0,0,0.971098266,167.0,196.0,462.0,54.0,49.288,515.0,184.0,526.0,54.307,204,0.0,0.0
847,1,0,0,1,0,0.971098266,172.0,140.0,339.0,15.0,37.607,363.0,178.0,389.0,35.08375,140,1.0,1.0
848,1,0,0,1,0,0.971428571,,,,46.0,42.59266667,351.0,144.0,375.0,40.89633333,172,1.0,1.0
849,1,1,0,0,0,0.972972973,179.0,149.0,,,,,199.0,480.0,47.899,191,0.0,1.0
850,0,0,0,0,0,0.974193548,206.0,192.0,518.0,100.0,87.46433333,541.0,215.0,591.0,73.24933333,217,0.0,0.0
851,1,0,0,1,0,0.976608187,185.0,191.0,493.0,92.0,79.77233333,511.0,205.0,570.0,64.07575,224,0.0,0.0
852,0,0,1,0,0,0.976744186,209.0,187.0,516.0,92.0,68.09133333,541.0,187.0,526.0,50.84033333,219,0.0,0.0
853,0,0,1,0,0,0.976744186,186.0,165.0,468.0,38.0,60.8975,540.0,205.0,538.0,71.28833333,191,0.0,1.0
854,1,0,0,0,0,0.976878613,167.0,183.0,480.0,100.0,94.87166667,517.0,194.0,547.0,75.21,220,0.0,0.0
855,1,0,0,0,2,0.976878613,200.0,180.0,527.0,85.0,59.54433333,562.0,187.0,524.0,52.801,201,0.0,0.0
856,1,0,0,0,0,0.976878613,211.0,202.0,550.0,62.0,47.86333333,514.0,193.0,567.0,60.50425,208,0.0,0.0
857,1,0,1,0,0,0.976878613,185.0,164.0,490.0,77.0,66.95166667,514.0,181.0,546.0,71.74375,193,0.0,1.0
858,1,0,0,0,0,0.976878613,176.0,183.0,491.0,77.0,68.80333333,522.0,205.0,524.0,64.91625,202,0.0,0.0
859,1,1,0,0,0,0.976878613,187.0,186.0,477.0,92.0,83.04833333,526.0,188.0,522.0,81.72275,202,0.0,0.0
860,1,0,0,0,0,0.976878613,176.0,168.0,492.0,69.0,62.53566667,500.0,197.0,531.0,61.48466667,208,0.0,0.0
861,1,1,0,0,0,0.976878613,176.0,,394.0,,,391.0,,481.0,,158,1.0,1.0
862,1,1,0,0,0,0.976878613,187.0,172.0,470.0,92.0,73.50433333,514.0,185.0,516.0,69.748,199,0.0,1.0
863,1,0,1,0,0,0.976878613,170.0,168.0,495.0,92.0,65.81233333,573.0,190.0,595.0,46.954,222,0.0,0.0
864,1,0,0,1,0,0.976878613,177.0,185.0,497.0,92.0,75.356,519.0,197.0,518.0,77.626,201,0.0,0.0
865,1,0,0,0,0,0.976878613,194.0,202.0,534.0,92.0,72.08,547.0,201.0,530.0,60.64433333,216,0.0,0.0
866,1,0,0,1,0,0.976878613,181.0,189.0,491.0,54.0,52.99166667,506.0,199.0,558.0,74.5795,216,0.0,0.0
867,0,0,0,1,0,0.976878613,148.0,140.0,423.0,54.0,51.852,497.0,185.0,506.0,48.03933333,204,0.0,0.0
868,0,0,0,0,0,0.976878613,208.0,194.0,531.0,77.0,73.93133333,556.0,212.0,554.0,71.1135,218,0.0,0.0
869,0,0,0,0,0,0.976878613,189.0,190.0,481.0,85.0,72.07966667,503.0,194.0,543.0,44.853,199,0.0,1.0
870,1,0,0,0,0,0.976878613,183.0,181.0,491.0,62.0,43.01966667,501.0,193.0,525.0,56.723,205,0.0,0.0
871,1,0,1,0,0,0.976878613,223.0,194.0,547.0,85.0,89.74333333,570.0,209.0,600.0,84.31366667,213,0.0,0.0
872,1,0,1,0,0,0.976878613,165.0,173.0,472.0,46.0,58.11966667,494.0,193.0,537.0,61.90466667,214,0.0,0.0
873,0,1,0,0,0,0.976878613,231.0,212.0,572.0,92.0,97.436,600.0,229.0,618.0,84.66375,239,0.0,0.0
874,0,0,0,0,0,0.976878613,218.0,214.0,559.0,92.0,87.89166667,583.0,219.0,605.0,82.03775,235,0.0,0.0
875,0,1,0,0,0,0.976878613,189.0,189.0,525.0,85.0,60.68366667,518.0,197.0,553.0,49.26475,202,0.0,0.0
876,1,0,1,0,0,0.976878613,177.0,164.0,399.0,23.0,43.01966667,500.0,140.0,492.0,49.895,198,0.0,1.0
877,0,0,0,0,0,0.976878613,174.0,198.0,518.0,77.0,68.376,533.0,202.0,558.0,68.17225,208,0.0,0.0
878,0,0,0,0,0,0.976878613,197.0,183.0,501.0,69.0,55.55566667,528.0,189.0,534.0,52.381,198,0.0,1.0
879,0,1,0,1,0,0.976878613,155.0,140.0,435.0,38.0,42.308,487.0,190.0,484.0,52.801,192,0.0,1.0
880,0,0,0,0,0,0.976878613,219.0,207.0,545.0,92.0,85.32766667,554.0,212.0,586.0,80.392,235,0.0,0.0
881,1,0,0,0,0,0.976878613,198.0,194.0,529.0,77.0,56.98033333,520.0,201.0,529.0,67.017,206,0.0,0.0
882,1,0,0,0,0,0.976878613,217.0,188.0,514.0,92.0,79.77233333,543.0,204.0,539.0,82.353,218,0.0,0.0
883,1,0,0,0,0,0.976878613,178.0,140.0,451.0,54.0,63.675,500.0,190.0,517.0,56.93275,203,0.0,0.0
884,1,0,0,0,0,0.976878613,183.0,192.0,519.0,100.0,91.168,551.0,224.0,558.0,77.521,229,0.0,0.0
885,1,0,0,0,0,0.976878613,187.0,179.0,519.0,77.0,71.36733333,529.0,202.0,549.0,77.17066667,217,0.0,0.0
886,1,0,0,0,0,0.976878613,188.0,196.0,528.0,100.0,89.316,537.0,215.0,564.0,85.29425,218,0.0,0.0
887,1,0,0,0,0,0.976878613,210.0,207.0,543.0,92.0,87.89166667,546.0,214.0,571.0,74.36975,218,0.0,0.0
888,1,0,1,0,0,0.976878613,182.0,181.0,479.0,100.0,86.111,513.0,175.0,594.0,73.2145,200,0.0,1.0
889,1,0,0,1,0,0.976878613,169.0,191.0,497.0,77.0,75.78333333,541.0,193.0,536.0,70.86866667,208,0.0,0.0
890,1,1,0,0,0,0.976878613,191.0,191.0,495.0,77.0,72.07966667,515.0,186.0,544.0,79.55166667,212,0.0,0.0
891,0,0,0,0,0,0.976878613,225.0,226.0,600.0,92.0,89.74366667,593.0,227.0,588.0,84.66375,246,0.0,0.0
892,0,0,0,0,0,0.976878613,218.0,217.0,575.0,92.0,86.752,590.0,229.0,610.0,89.39075,225,0.0,0.0
893,1,0,0,0,0,0.976878613,194.0,188.0,567.0,100.0,86.752,558.0,202.0,564.0,87.605,218,0.0,0.0
894,0,0,1,0,0,0.976878613,174.0,174.0,512.0,85.0,65.3845,512.0,199.0,529.0,58.26333333,211,0.0,0.0
895,1,0,0,0,0,0.976878613,212.0,202.0,546.0,100.0,84.188,575.0,208.0,564.0,76.47033333,217,0.0,0.0
896,0,0,0,0,0,0.976878613,226.0,235.0,580.0,100.0,94.87166667,,231.0,591.0,82.878,231,0.0,0.0
897,1,0,0,0,0,0.976878613,177.0,179.0,507.0,69.0,50.71233333,527.0,190.0,527.0,76.05033333,205,0.0,0.0
898,1,0,0,0,0,0.976878613,177.0,191.0,458.0,85.0,49.28766667,486.0,170.0,509.0,46.63875,190,0.0,1.0
899,1,0,0,0,0,0.976878613,181.0,140.0,462.0,23.0,33.476,514.0,183.0,496.0,52.836,178,1.0,1.0
900,0,0,0,0,0,0.976878613,205.0,209.0,528.0,85.0,86.03966667,539.0,195.0,562.0,76.99575,223,0.0,0.0
901,0,0,0,0,0,0.976878613,176.0,190.0,487.0,69.0,66.95166667,506.0,193.0,522.0,56.72266667,204,0.0,0.0
902,1,0,0,0,0,0.976878613,,179.0,480.0,62.0,73.21933333,517.0,199.0,523.0,64.916,210,0.0,0.0
903,1,0,0,0,0,0.976878613,169.0,164.0,474.0,62.0,50.0,517.0,182.0,500.0,52.206,191,0.0,1.0
904,0,0,0,0,0,0.976878613,197.0,196.0,537.0,85.0,73.21933333,570.0,214.0,579.0,83.89333333,228,0.0,0.0
905,1,0,0,0,0,0.976878613,237.0,239.0,599.0,92.0,87.17966667,598.0,231.0,625.0,82.353,230,0.0,0.0
906,1,0,1,1,0,0.976878613,174.0,182.0,461.0,54.0,60.399,505.0,185.0,522.0,53.22133333,215,0.0,0.0
907,1,0,0,0,0,0.976878613,180.0,207.0,531.0,77.0,68.80333333,553.0,211.0,569.0,70.58833333,210,0.0,0.0
908,1,0,0,0,0,0.976878613,,183.0,478.0,62.0,51.13933333,503.0,193.0,529.0,46.95375,199,0.0,1.0
909,1,0,0,0,0,0.980769231,,,,,,,,534.0,,206,0.0,0.0
910,0,0,0,0,0,0.981132075,,,,,,,198.0,540.0,78.7815,216,0.0,0.0
911,0,1,0,0,0,0.98245614,155.0,175.0,474.0,85.0,82.76333333,485.0,184.0,483.0,56.93275,189,0.0,1.0
912,1,1,0,0,0,0.98255814,177.0,192.0,499.0,85.0,57.69233333,517.0,197.0,536.0,63.44533333,207,0.0,0.0
913,1,1,0,0,0,0.98255814,75.0,180.0,411.0,46.0,34.90033333,443.0,177.0,414.0,32.458,187,0.0,1.0
914,1,0,0,0,0,0.98255814,183.0,189.0,521.0,85.0,73.93133333,516.0,188.0,575.0,76.33066667,214,0.0,0.0
915,1,0,0,0,0,0.98255814,167.0,193.0,500.0,62.0,72.4355,514.0,191.0,520.0,61.975,189,0.0,1.0
916,1,0,1,0,0,0.98255814,154.0,177.0,450.0,62.0,48.57533333,479.0,174.0,529.0,40.126,189,0.0,1.0
917,0,0,0,0,0,0.98255814,205.0,209.0,529.0,85.0,82.76333333,569.0,208.0,556.0,83.89366667,231,0.0,0.0
918,1,0,0,0,0,0.98255814,209.0,201.0,532.0,92.0,90.45566667,560.0,202.0,567.0,89.391,241,0.0,0.0
919,1,0,0,0,0,0.98265896,175.0,186.0,494.0,69.0,58.832,519.0,184.0,520.0,69.01275,197,0.0,1.0
920,1,0,0,0,0,0.98265896,187.0,177.0,515.0,69.0,54.13133333,518.0,203.0,536.0,59.87375,199,0.0,1.0
921,1,0,0,0,0,0.98265896,175.0,171.0,440.0,62.0,65.09933333,495.0,184.0,506.0,62.81525,195,0.0,1.0
922,1,0,0,0,0,0.98265896,199.0,192.0,517.0,92.0,68.09133333,556.0,200.0,555.0,62.81525,200,0.0,1.0
923,1,0,0,0,0,0.98265896,182.0,194.0,520.0,85.0,59.54433333,517.0,194.0,523.0,59.874,211,0.0,0.0
924,1,1,0,0,0,0.98265896,146.0,140.0,425.0,,31.25,388.0,168.0,499.0,,196,0.0,1.0
925,1,0,1,0,0,0.98265896,171.0,140.0,457.0,15.0,29.48733333,471.0,174.0,474.0,41.03633333,210,0.0,0.0
926,1,0,0,0,0,0.98265896,179.0,192.0,486.0,77.0,61.396,522.0,186.0,518.0,48.7395,211,0.0,0.0
927,0,0,0,0,0,0.98265896,178.0,193.0,505.0,77.0,70.22766667,524.0,210.0,548.0,77.62625,219,0.0,0.0
928,1,1,0,1,0,0.98265896,168.0,140.0,455.0,46.0,39.03166667,451.0,178.0,429.0,30.98725,178,1.0,1.0
929,0,0,0,0,0,0.98265896,,205.0,595.0,92.0,87.89166667,577.0,224.0,569.0,78.4665,228,0.0,0.0
930,0,0,1,0,0,0.98265896,206.0,193.0,485.0,77.0,66.23933333,555.0,226.0,589.0,52.20575,215,0.0,0.0
931,1,0,0,0,0,0.98265896,184.0,140.0,474.0,38.0,37.17966667,514.0,182.0,512.0,42.99733333,195,0.0,1.0
932,1,0,0,0,0,0.98265896,222.0,227.0,587.0,92.0,79.48733333,594.0,214.0,597.0,88.23525,237,0.0,0.0
933,1,0,0,0,0,0.98265896,189.0,192.0,528.0,77.0,65.812,521.0,199.0,528.0,60.64433333,205,0.0,0.0
934,0,0,0,0,0,0.98265896,218.0,205.0,583.0,92.0,97.436,585.0,220.0,603.0,85.294,252,0.0,0.0
935,0,0,0,1,0,0.98265896,169.0,177.0,506.0,54.0,46.72366667,514.0,176.0,524.0,45.65833333,200,0.0,1.0
936,1,0,0,0,0,0.98265896,219.0,209.0,571.0,100.0,87.89166667,610.0,220.0,603.0,82.038,225,0.0,0.0
937,1,1,0,0,0,0.98265896,175.0,165.0,392.0,69.0,54.06,357.0,150.0,451.0,,166,1.0,1.0
938,1,1,0,0,0,0.98265896,163.0,172.0,410.0,46.0,45.584,403.0,189.0,500.0,29.5165,185,1.0,1.0
939,1,0,0,0,0,0.98265896,171.0,187.0,459.0,54.0,59.54433333,519.0,184.0,512.0,70.4835,207,0.0,0.0
940,1,0,0,0,0,0.98265896,164.0,183.0,498.0,54.0,55.55566667,522.0,188.0,588.0,60.5045,202,0.0,0.0
941,1,0,1,0,0,0.98265896,,140.0,446.0,31.0,35.32733333,485.0,172.0,510.0,32.14275,195,0.0,1.0
942,1,0,0,0,0,0.98265896,167.0,140.0,469.0,46.0,48.29066667,503.0,184.0,513.0,52.381,206,0.0,0.0
943,1,1,0,0,0,0.98265896,175.0,188.0,501.0,62.0,57.40733333,527.0,205.0,536.0,66.38675,204,0.0,0.0
944,1,0,0,1,0,0.98265896,159.0,173.0,464.0,54.0,58.83166667,497.0,195.0,507.0,60.9245,209,0.0,0.0
945,1,0,0,0,0,0.98265896,176.0,168.0,494.0,85.0,71.36733333,513.0,207.0,540.0,71.28833333,207,0.0,0.0
946,0,0,0,0,0,0.98265896,189.0,183.0,509.0,85.0,73.93133333,509.0,201.0,531.0,60.81925,204,0.0,0.0
947,0,0,0,0,0,0.98265896,177.0,140.0,454.0,69.0,80.19933333,499.0,206.0,513.0,44.538,195,0.0,1.0
948,1,0,0,0,0,0.98265896,202.0,175.0,468.0,100.0,79.05966667,541.0,188.0,533.0,55.46225,194,0.0,1.0
949,1,0,0,0,0,0.98265896,221.0,235.0,611.0,100.0,97.436,618.0,237.0,632.0,90.8615,246,0.0,0.0
950,0,1,0,0,0,0.98265896,229.0,228.0,612.0,100.0,91.168,618.0,242.0,603.0,92.01675,240,0.0,0.0
951,0,0,0,0,0,0.98265896,195.0,191.0,515.0,77.0,72.07966667,536.0,205.0,544.0,70.028,212,0.0,0.0
952,0,0,0,0,0,0.98265896,189.0,176.0,513.0,69.0,56.98033333,525.0,189.0,534.0,79.55166667,210,0.0,0.0
953,0,0,0,0,0,0.98265896,208.0,208.0,554.0,92.0,87.17966667,585.0,213.0,607.0,76.15525,226,0.0,0.0
954,0,0,0,0,0,0.98265896,218.0,219.0,606.0,85.0,94.87166667,626.0,233.0,623.0,89.391,249,0.0,0.0
955,0,0,0,0,0,0.98265896,232.0,216.0,583.0,92.0,89.74366667,594.0,221.0,596.0,82.353,241,0.0,0.0
956,0,0,0,0,0,0.98265896,192.0,185.0,512.0,69.0,65.09966667,524.0,203.0,530.0,71.70866667,217,0.0,0.0
957,0,0,0,0,0,0.98265896,177.0,176.0,488.0,46.0,39.74366667,492.0,187.0,523.0,38.34025,206,0.0,0.0
958,0,0,0,0,0,0.98265896,211.0,200.0,537.0,85.0,77.92,544.0,216.0,582.0,70.5885,227,0.0,0.0
