CODED_ID,SCHOOL_ID,GRADE,GENDER,FNR_STATUS_CODE,FNR_STATUS_DESCRIPTION,SINGLE_ETHNICITY,LEP_CODE,LEP_DESCRIPTION,PRIM_EX_CODE,PRIM_EX,OTHER_EX_CODES,OTHER_EX,GIFTED,ESE,HOMELESS_CODE,HOMELESS_CAUSE,HOMELESS_UNAC_YTH,GIFTED_ELIG,S504,PRIM_HOME_LANG,LNF,PSF,NWF_Letter,NWF_Word,ORF_WC,UnifiedScore,FAST_Equivalent_Score,PR,NCE,Overall_Scale_Score,Phonological_Awareness_Scale_Score,Phonics_Scale_Score,Vocabulary_Scale_Score,FAST_PM3_AchievementLevel,iReady_Spring_Placement
1212284,101,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,2.0,24.0,4.0,1.0,0.0,748.0,120.0,45.0,47.4,415.0,418.0,408.0,441.0,Level 1,1 Grade Level Below
1212285,101,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,35.0,13.0,33.0,8.0,5.0,643.0,85.0,7.0,18.9,353.0,350.0,362.0,324.0,Level 2,1 Grade Level Below
1212288,101,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,34.0,21.0,32.0,9.0,7.0,740.0,117.0,40.0,44.7,396.0,397.0,396.0,416.0,Level 4,Mid or Above Grade Level
1212311,101,2,F,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,43.0,13.0,38.0,794.0,136.0,22.0,33.7,429.0,452.0,406.0,430.0,Level 2,Early On Grade Level
1212397,101,1,F,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,25.0,30.0,25.0,7.0,4.0,675.0,95.0,13.0,26.3,387.0,381.0,421.0,363.0,Level 1,1 Grade Level Below
1212406,101,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,10.0,18.0,10.0,0.0,0.0,698.0,103.0,19.0,31.5,398.0,411.0,328.0,431.0,Level 1,1 Grade Level Below
1212407,101,1,F,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,24.0,7.0,18.0,2.0,0.0,696.0,103.0,18.0,30.7,365.0,350.0,332.0,385.0,Level 1,1 Grade Level Below
1212410,101,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,31.0,29.0,19.0,2.0,,761.0,125.0,53.0,51.6,412.0,412.0,448.0,433.0,Level 3,Early On Grade Level
1212416,101,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,59.0,45.0,47.0,14.0,7.0,724.0,112.0,29.0,38.3,389.0,420.0,435.0,311.0,Level 2,Early On Grade Level
1212444,101,2,F,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],K,K - Specific Learning Disabled,G,G - Language Impaired,N,Y,N,Not homeless [Z],Not homeless [Z],Z,Not 504 Eligible[Z],SP,,,11.0,1.0,1.0,762.0,125.0,12.0,25.3,350.0,328.0,374.0,332.0,Level 1,1 Grade Level Below
1212455,101,2,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,53.0,14.0,59.0,883.0,166.0,55.0,52.6,433.0,397.0,414.0,454.0,Level 2,1 Grade Level Below
