student_id,gender,ethnicity,race,language,ble_kg_fall,del_kg_fall,rvo_kg_fall,syn_kg_fall,evo_kg_fall,lcp_kg_fall,nwr_kg_fall,srt_kg_fall,lnc_kg_fall,lsc_kg_fall,rao_kg_fall,wppsi4_rv_ss,wppsi4_rv_raw,wppsi4_pn_ss,wppsi4_pn_raw,wppsi4_mr_ss,wppsi4_mr_raw,ktea3_nwd_ss,ktea3_nwd_raw,ktea3_lwr_ss,ktea3_lwr_raw,celf5_sc_ss,celf5_sc_raw,celf5_rs_ss,celf5_rs_raw
66_19_0_1037,male,not hispanic,multi-racial,0.0,-0.669548393,-2.257350842,-1.479871975,,,-2.095783019,-1.184047653,-0.862788476,,,,,,,,,,,,,,,,,
66_19_0_1041,male,not hispanic,black or african american,0.0,,,-1.323405067,-1.979338673,-2.322834217,-1.213897287,,-0.839991992,,50.0,36.0,,,,,,,,,,,,,,
66_19_0_1042,male,not hispanic,black or african american,0.0,-1.249034885,-1.529714707,-0.881163566,-1.251581159,0.233829811,,-0.7090323,,36.0,,34.0,,,,,,,,,,,,,,
66_19_0_1043,female,not hispanic,multi-racial,0.0,-1.008705337,-2.257350842,-0.671256742,,,-0.428800025,-1.611744254,-0.959330864,,,,,,,,,,,,,,,,,
66_19_0_1044,female,not hispanic,black or african american,0.0,,,-2.02523397,-1.979338673,-3.025196093,-1.546115635,,-0.839991992,,26.0,20.0,,,,,,,,,,,,,,
66_19_0_1045,male,not hispanic,white,0.0,-0.801791065,-1.529714707,-1.44899579,-1.043889491,-0.973716186,,-1.854369108,,22.0,,26.0,,,,,,,,,,,,,,
66_19_0_1046,male,,multi-racial,0.0,-0.551189116,-1.184313402,-0.945364131,,,-1.354128264,-1.928996756,-0.604409167,,,,,,,,,,,,,,,,,
66_19_0_1047,male,not hispanic,black or african american,0.0,,,-1.418144935,-0.942988142,-1.498912893,-0.98378898,,-0.406996128,,9.0,26.0,,,,,,,,,,,,,,
66_19_0_1048,male,hispanic,,1.0,0.136185188,-1.295717011,-0.458852256,-0.044471531,-1.418457485,,0.060130634,,50.0,,31.0,,,,,,,,,,,,,,
66_19_0_1049,female,,black or african american,0.0,-0.668371976,-1.195606329,-0.472807262,,,-1.708382302,-0.091182611,-1.060426526,,,,,,,,,,,,,,,,,
66_19_0_1050,female,not hispanic,black or african american,0.0,,,-1.256915881,-1.979338673,-1.339822269,-0.741292745,,-1.570694817,,16.0,33.0,,,,,,,,,,,,,,
66_19_0_1051,male,not hispanic,white,0.0,-0.077682597,-0.928073657,-0.106314677,-0.428430865,-0.301651937,,-0.100934007,,38.0,,36.0,,,,,,,,,,,,,,
66_19_0_1052,male,not hispanic,white,0.0,0.04481131,-0.648123501,-0.268454834,,,-0.606272799,-0.126316046,1.230003614,,,,,,,,,,,,,,,,,
66_19_0_1053,,,black or african american,0.0,,,-1.638331324,-1.668913579,-2.14111369,-1.546115635,,-0.775385156,,6.0,10.0,,,,,,,,,,,,,,
66_19_0_1054,female,not hispanic,black or african american,0.0,-1.8695606,-2.330603465,-2.389487659,-1.725138538,-1.535165987,,-0.04982505,,38.0,,29.0,,,,,,,,,,,,,,
66_19_0_1055,male,not hispanic,multi-racial,0.0,-1.243584163,-2.257350842,-2.160294554,,,-1.316149822,-2.057529377,-2.006109753,,,,,,,,,,,,,,,,,
66_19_0_1056,male,not hispanic,multi-racial,0.0,,,-0.520828006,-0.969426741,-0.75572541,-1.008638836,,-0.406996128,,17.0,26.0,,,,,,,,,,,,,,
66_19_0_1057,male,,black or african american,0.0,-1.8695606,-2.330603465,-2.119261421,-2.160636582,-0.988038883,,-0.103937338,,33.0,,31.0,,,,,,,,,,,,,,
66_19_0_1058,female,not hispanic,white,0.0,-0.819379767,-1.261863346,0.732189543,,,-0.312598289,-0.830991612,-0.223501946,,,,,,,,,,,,,,,,,
66_19_0_1059,male,not hispanic,black or african american,0.0,,,-0.650377899,-0.942266926,-0.128315026,-0.040635115,,-0.406996128,,27.0,29.0,,,,,,,,,,,,,,
66_19_0_1060,female,not hispanic,black or african american,0.0,-1.053174984,-2.330603465,-1.772357453,-2.160636582,-1.282231175,,-1.407562115,,32.0,,33.0,,,,,,,,,,,,,,
66_19_0_1061,male,not hispanic,black or african american,0.0,-1.635509452,-0.388232255,0.284356016,,,-0.676912034,0.930087813,-0.819594653,,,,,,,,,,,,,,,,,
66_19_0_1062,female,,black or african american,0.0,,,-1.923409182,-1.979338673,-1.723492206,-0.787582091,,-1.570694817,,25.0,25.0,,,,,,,,,,,,,,
66_19_0_1063,male,not hispanic,black or african american,0.0,-0.752073222,-1.05896135,-1.40588003,-0.863508839,-1.0119332,,-0.703727066,,38.0,,32.0,,,,,,,,,,,,,,
66_19_0_1064,female,not hispanic,black or african american,0.0,-1.635509452,-0.874521178,-0.619892135,,,-2.424724474,-1.720242949,-1.125944434,,,,,,,,,,,,,,,,,
66_19_0_1065,female,not hispanic,black or african american,0.0,,,-1.305475036,-1.979338673,-1.394582809,-0.98378898,,0.851224518,,18.0,38.0,,,,,,,,,,,,,,
66_19_0_1066,male,not hispanic,black or african american,0.0,-1.8695606,-2.330603465,-1.025842996,-2.160636582,-0.940348478,,0.279413229,,34.0,,40.0,,,,,,,,,,,,,,
66_19_0_1067,male,not hispanic,white,0.0,0.415933541,-1.002679228,-0.125606658,,,-0.053530175,-0.63785609,0.19933105,,,,,,,,,,,,,,,,,
66_19_0_1068,female,not hispanic,black or african american,0.0,-0.108047042,-1.566410177,-1.380390387,-1.289818333,-2.01955399,,-0.57434672,,48.0,,31.0,,,,,,,,,,,,,,
66_19_0_1069,female,not hispanic,black or african american,0.0,-0.390214884,-1.583830037,-0.088615276,,,0.34349508,-1.38602773,-0.255304722,,,,,,,,,,,,,,,,,
66_19_0_1070,male,not hispanic,black or african american,0.0,-1.255902062,-1.679297254,-2.672296855,,,-2.078029173,-0.533974387,-1.57185596,,,,,,,,,,,,,,,,,
66_19_0_1071,female,not hispanic,white,0.0,-0.666693328,-0.659435417,-1.299450512,-1.474019067,-1.287226299,,-0.613902287,,22.0,,32.0,,,,,,,,,,,,,,
66_19_0_1075,female,not hispanic,black or african american,0.0,-0.666693328,-2.330603465,-1.184647917,-2.160636582,-1.971071114,,-0.312781437,,37.0,,34.0,,,,,,,,,,,,,,
66_19_0_1076,male,not hispanic,black or african american,0.0,-1.258602974,-1.311544414,0.508229942,,,-0.689740438,-0.830991612,-1.060426526,,,,,,,,,,,,,,,,,
66_19_0_1080,male,not hispanic,black or african american,0.0,0.618388439,-0.230016802,-1.351286865,,,-1.188874008,-2.05947567,-0.604409167,,,,,,,,,,,,,,,,,
66_19_0_1081,female,not hispanic,white,0.0,-1.8695606,-1.566410177,-1.558144493,-0.832175801,-1.330757769,,0.042524281,,31.0,,34.0,,,,,,,,,,,,,,
66_19_0_1082,male,not hispanic,black or african american,0.0,0.063931442,-0.775289417,0.232299521,-1.21197306,0.378728528,,0.111607868,,36.0,,33.0,,,,,,,,,,,,,,
66_19_0_1084,female,not hispanic,black or african american,0.0,-0.752073222,-1.100830352,-0.799604108,-0.888068657,-0.320246759,,0.303097556,,24.0,,26.0,,,,,,,,,,,,,,
66_19_0_1086,male,not hispanic,multi-racial,0.0,0.65862447,-0.856559988,-0.180276677,,,-0.195676351,0.55501166,0.202997913,,,,,,,,,,,,,,,,,
66_19_0_1087,male,hispanic,multi-racial,0.0,0.041423039,-0.837818192,-1.263438782,,,-0.14240371,-0.63785609,-1.530990302,,,,,,,,,,,,,,,,,
66_19_0_1090,female,not hispanic,black or african american,0.0,-1.635509452,-1.459871827,0.154986961,,,-0.827298975,-0.718014563,-1.060426526,,,,,,,,,,,,,,,,,
66_19_0_1092,male,,black or african american,0.0,-1.635509452,-1.459871827,0.000732293,,,-0.877722351,-1.461337309,-1.056604029,,,,,,,,,,,,,,,,,
66_19_0_1093,female,not hispanic,multi-racial,0.0,1.436016879,-0.530615294,-0.141762276,,,-0.649849051,0.211711019,-0.701029664,,,,,,,,,,,,,,,,,
66_19_0_1098,male,,black or african american,0.0,-0.896240974,-1.651410256,-0.904079238,-2.160636582,-0.697677094,,-0.903731435,,17.0,,21.0,,,,,,,,,,,,,,
66_19_0_1100,male,,multi-racial,0.0,,-2.257350842,-2.603187534,,,-1.073017892,-2.593557871,,,,,,,,,,,,,,,,,,
66_19_0_1105,female,hispanic,black or african american,0.0,0.717542039,0.005599338,-0.126105688,-0.128626408,-0.899908541,,0.072725393,,48.0,,31.0,,,,,,,,,,,,,,
66_19_0_1107,male,not hispanic,black or african american,0.0,-0.423073408,-2.330603465,-1.448393898,-2.160636582,-1.067253674,,-1.537882106,,24.0,,28.0,,,,,,,,,,,,,,
66_19_0_1108,male,not hispanic,multi-racial,0.0,0.156189746,-0.482400915,-1.545333338,,,-1.043410513,-2.324799157,0.184358807,,,,,,,,,,,,,,,,,
66_19_0_1110,male,not hispanic,black or african american,0.0,-1.635509452,-2.257350842,-2.639660471,,,-0.70866167,-1.30459247,-0.418739525,,,,,,,,,,,,,,,,,
66_19_0_1114,male,not hispanic,white,0.0,,,-0.751069297,-1.964122415,-0.099031235,-0.411987307,-1.410951588,-0.581517681,,,,,,,,,,,,,,,,,
66_19_0_1116,female,not hispanic,multi-racial,0.0,0.983526343,0.078870602,-0.812922656,,,-0.503737182,-0.513312262,-0.604409167,,,,,,,,,,,,,,,,,
66_19_0_1118,female,not hispanic,black or african american,0.0,0.263460992,-1.529714707,-0.85734156,-0.302177027,-0.948837255,,-0.824792902,,41.0,,37.0,,,,,,,,,,,,,,
66_19_0_1120,female,hispanic,multi-racial,1.0,-1.8695606,-0.70371001,-0.633358782,-1.635360299,-0.960921479,,-1.648510563,,24.0,,22.0,,,,,,,,,,,,,,
66_19_0_1123,female,not hispanic,black or african american,0.0,,-2.257350842,,,,-1.345362319,-0.009720994,,,,,,,,,,,,,,,,,,
66_19_0_1127,male,not hispanic,white,0.0,,-0.658898433,,-0.895021557,-0.760175438,,,,,,26.0,,,,,,,,,,,,,,
66_19_0_1131,male,not hispanic,black or african american,0.0,-1.635509452,-2.257350842,-1.421760051,,,-1.181074931,-1.999348509,-1.69895842,,,,,,,,,,,,,,,,,
66_19_0_1132,female,,black or african american,0.0,,-0.908855801,,-0.549456599,-0.400341367,,,,,,31.0,,,,,,,,,,,,,,
66_19_0_1134,male,not hispanic,black or african american,1.0,,-2.257350842,,,,-0.984888507,-0.012929197,,,,,,,,,,,,,,,,,,
66_19_0_1135,male,not hispanic,white,0.0,,-0.295910358,,0.190804689,-0.344439889,,,,,,33.0,,,,,,,,,,,,,,
66_19_0_1136,female,not hispanic,black or african american,0.0,-0.496375558,-2.257350842,-1.832365168,,,-1.742740352,-1.197964211,-1.056604029,,,,,,,,,,,,,,,,,
66_19_0_1138,male,not hispanic,black or african american,0.0,-0.222835569,-0.879465109,-0.624078084,-0.368206923,-0.800863717,,-1.091577471,,39.0,,33.0,,,,,,,,,,,,,,
66_19_0_1140,female,not hispanic,asian,0.0,,-0.583031278,,,,0.34349508,0.743763759,,,,,,,,,,,,,,,,,,
66_21_0_3060,,,,,-1.315229362,-2.315712213,-0.701955727,-1.680301324,-1.290638072,-1.114255465,,0.375825002,19.0,,,,,11.0,18.0,,,76.0,0.0,86.0,19.0,,,8.0,18.0
66_21_0_3061,,,,,-0.723503825,,-0.6190039,-2.137801366,-0.7972069,,,-1.896567952,43.0,,35.0,,,13.0,20.0,,,116.0,21.0,128.0,52.0,,,9.0,20.0
66_21_0_3062,,,,,-0.695195613,-1.181907405,-0.162890544,-1.072296788,-1.23412117,-1.36217589,,0.885895611,23.0,,19.0,,,11.0,18.0,,,80.0,1.0,84.0,18.0,,,10.0,25.0
66_21_0_3063,,,,,-1.286511001,-2.315712213,-1.392258106,-2.137801366,-0.537065246,-1.082204984,,-0.727390216,23.0,,,,,8.0,15.0,,,76.0,0.0,81.0,16.0,,,6.0,8.0
66_21_0_3064,,,,,0.262828365,-1.640992613,-1.368045158,-1.363642479,-1.163223487,-0.684674038,,-0.630020561,13.0,,37.0,,,8.0,14.0,,,76.0,0.0,81.0,16.0,,,8.0,16.0
66_21_0_3065,,,,,0.172102067,,-3.113961418,-2.137801366,-1.394677956,,,,1.0,,6.0,,,8.0,15.0,,,76.0,0.0,81.0,16.0,,,1.0,0.0
66_21_0_3066,,,,,-0.594292038,-2.315712213,-1.411637679,-2.137801366,-0.895459063,-1.6054542,,-0.360863441,1.0,,22.0,,,11.0,18.0,,,76.0,0.0,81.0,16.0,,,8.0,16.0
66_21_0_3067,,,,,-1.626013165,,-1.12869979,-1.415165172,-1.761210196,,,,,,20.0,,,10.0,17.0,,,76.0,0.0,81.0,16.0,,,10.0,26.0
66_21_0_3068,,,,,-0.695195613,,-0.410904791,-2.137801366,-0.199308378,,,,36.0,,33.0,,,13.0,20.0,,,83.0,2.0,91.0,22.0,,,11.0,29.0
66_21_0_3069,,,,,-0.54389036,-0.934439408,-0.550755577,-2.137801366,-1.720946933,-1.156273588,,-0.775192837,17.0,,26.0,,,8.0,14.0,,,76.0,0.0,81.0,16.0,,,9.0,19.0
66_21_0_3070,,,,,-1.626013165,-0.861919087,-2.630422661,-2.137801366,-1.122440345,-1.295425369,,-0.118842033,4.0,,19.0,,,11.0,18.0,,,76.0,0.0,81.0,16.0,,,9.0,20.0
66_21_0_3114,,not hispanic,black or african american,0.0,-1.626013165,-2.315712213,-1.077425072,-2.137801366,-1.553218974,-0.933608864,,-1.395600563,3.0,,16.0,,,9.0,16.0,,,83.0,2.0,81.0,16.0,,,8.0,16.0
66_21_0_3115,,,,,-0.992885079,-0.976800368,-0.818733761,-1.023926918,-1.178441713,-0.684674038,,-0.803448236,7.0,,22.0,,,9.0,16.0,,,88.0,4.0,83.0,17.0,,,8.0,18.0
66_21_0_3116,,,,,-0.54389036,-2.315712213,-1.720734374,-2.137801366,-1.881956989,-1.108361534,,-1.896567952,12.0,,30.0,,,9.0,16.0,,,80.0,1.0,88.0,20.0,,,6.0,7.0
66_21_0_3117,female,not hispanic,black or african american,0.0,0.137252829,-1.808020147,-0.467750228,-0.644163159,-0.17704726,-0.114620771,,-1.75881487,13.0,,26.0,,,12.0,19.0,,,83.0,2.0,88.0,20.0,,,10.0,23.0
66_21_0_3118,,,,,-0.54389036,-2.315712213,-1.033654901,-2.137801366,-0.919588586,,,-0.748888013,10.0,,18.0,,,12.0,19.0,,,80.0,1.0,86.0,19.0,,,12.0,32.0
66_21_0_3119,,,,,0.759106062,-0.856675259,0.194920053,-1.303758331,-0.757971485,-0.948353816,,-0.519970525,6.0,,23.0,,,11.0,18.0,,,80.0,1.0,88.0,20.0,,,8.0,15.0
66_21_0_3120,,,,,-1.315229362,-1.23179471,-0.823013712,-2.137801366,-1.416153815,-0.724299335,,-1.75881487,2.0,,14.0,,,,,,,,,,,,,,
66_21_0_3121,,,,,-0.993567972,-0.753968592,-1.144804157,-1.418068649,-1.239371857,-0.919886594,,-0.492674422,2.0,,9.0,,,11.0,18.0,,,86.0,3.0,83.0,17.0,,,10.0,23.0
66_21_0_3122,,,,,-1.626013165,-0.241980842,-0.760689323,-0.793340351,-0.748697969,-0.181897732,,-0.126471796,12.0,,13.0,,,11.0,18.0,,,86.0,3.0,84.0,18.0,,,10.0,26.0
66_21_0_3123,,,,,-1.626013165,-1.110333611,-3.113961418,-2.137801366,-0.658632227,-0.886128777,,-1.73883568,3.0,,29.0,,,8.0,14.0,,,76.0,0.0,83.0,17.0,,,9.0,20.0
66_21_0_3124,,,,,-1.232433413,-1.514798266,-1.869468061,-2.137801366,-1.412066585,0.279967694,,-1.033584163,,,26.0,,,8.0,15.0,,,76.0,0.0,81.0,16.0,,,9.0,22.0
66_21_0_3125,,,,,-0.850007928,-1.38894266,-0.815696561,-1.241520665,-1.264498909,-0.128813561,,-0.972796858,1.0,,1.0,,,,,,,,,,,,,,
66_21_0_3126,,,,,0.211318877,-2.315712213,-2.050043945,-0.906088846,-2.022961375,-1.117933183,,-1.75881487,14.0,,5.0,,,,,,,,,,,,,,
66_21_0_3127,,,,,-1.626013165,-0.976342247,-0.606378969,-2.137801366,-0.835949716,-0.142035086,,0.011416499,8.0,,26.0,,,9.0,16.0,,,91.0,5.0,91.0,22.0,,,10.0,26.0
66_21_0_3128,,,,,-1.626013165,-1.783841554,-0.881676078,0.005642506,-0.267770393,-1.601109611,,0.005296008,27.0,,35.0,,,12.0,19.0,,,91.0,5.0,86.0,19.0,,,9.0,22.0
66_21_0_3129,,,,,-0.691783952,-1.432254437,-0.603932352,-1.629861888,-1.599919371,-0.695221391,,0.108638071,27.0,,26.0,,,9.0,16.0,,,83.0,2.0,90.0,21.0,,,9.0,22.0
66_21_0_3130,,,,,-0.54389036,-2.315712213,-2.021785335,-2.137801366,-2.81246077,-1.333737716,,-1.228042806,3.0,,20.0,,,7.0,13.0,,,76.0,0.0,81.0,16.0,,,8.0,18.0
66_21_0_3131,,,,,-1.626013165,-2.315712213,-0.937645652,-1.655689713,-0.05627117,0.511716054,,0.908753048,24.0,,17.0,,,13.0,20.0,,,93.0,6.0,95.0,24.0,,,12.0,31.0
66_21_0_3132,,,,,-1.626013165,-2.315712213,-0.101643511,-0.776171909,-0.689439116,-1.337719317,,-0.549809,6.0,,24.0,,,11.0,18.0,,,83.0,2.0,88.0,20.0,,,10.0,26.0
66_21_0_3133,,,,,-1.626013165,-2.315712213,-0.316236466,-2.137801366,-0.810917609,-1.570409806,,-1.896567952,36.0,,28.0,,,12.0,19.0,,,97.0,8.0,91.0,22.0,,,12.0,32.0
66_21_0_3134,,,,,-1.626013165,-1.808020147,-3.113961418,,-0.637102931,-1.126000651,,-1.425821026,7.0,,,,,11.0,18.0,,,76.0,0.0,86.0,19.0,,,11.0,27.0
66_21_0_3135,,,,,-1.626013165,-2.315712213,-0.818733761,-2.137801366,-2.085777775,-0.684674038,,-0.607711201,1.0,,27.0,,,,,,,,,,,,,,
66_21_0_3136,,,,,0.408692954,-1.38894266,-1.178894114,-0.974680627,-0.485355374,-0.117984223,,0.235944886,8.0,,26.0,,,9.0,16.0,,,80.0,1.0,83.0,17.0,,,6.0,8.0
66_21_0_3137,,,,,-1.315229362,,-1.403278009,-1.6705905,-2.394742221,,,,8.0,,19.0,,,10.0,17.0,,,76.0,0.0,81.0,16.0,,,7.0,13.0
66_21_0_3138,,,,,-0.509255622,-1.321675413,-2.208488129,-2.137801366,-1.629379032,,,-0.286082589,10.0,,29.0,,,,,,,,,,,,,,
66_21_0_3139,,,,,-1.626013165,-1.381201806,-2.488533203,-1.415165172,-0.115139973,-0.181897732,,-1.425821026,20.0,,21.0,,,17.0,22.0,,,76.0,0.0,86.0,19.0,,,9.0,21.0
66_21_0_3140,,,,,-1.232433413,-2.315712213,-1.271737989,-2.137801366,-2.136042631,-0.308716905,,-1.896567952,19.0,,32.0,,,10.0,17.0,,,76.0,0.0,83.0,17.0,,,8.0,17.0
66_21_0_3141,,,,,-1.226838157,,-1.409111941,-1.220081849,-2.897230835,,,,13.0,,24.0,,,9.0,16.0,,,76.0,0.0,93.0,23.0,,,9.0,20.0
66_21_0_3142,,,,,-1.626013165,-2.315712213,-1.109293586,-2.137801366,-2.368930731,-1.570409806,,-1.395600563,8.0,,29.0,,,10.0,17.0,,,76.0,0.0,81.0,16.0,,,,
66_21_0_3143,,,,,-1.626013165,-1.601518173,-1.363067132,-2.137801366,-1.453119847,-0.727624417,,-1.896567952,8.0,,53.0,,,9.0,16.0,,,83.0,2.0,81.0,16.0,,,12.0,34.0
66_21_0_3144,,,,,-0.661854073,-1.808020147,-0.929492891,-2.137801366,-0.169146788,-0.308716905,,-1.896567952,1.0,,24.0,,,10.0,17.0,,,80.0,1.0,81.0,16.0,,,8.0,15.0
66_21_0_3145,,,,,-1.626013165,-1.697786504,-1.081603463,-2.137801366,-0.896867441,0.046268873,,-0.462461069,18.0,,26.0,,,12.0,19.0,,,76.0,0.0,81.0,16.0,,,7.0,13.0
66_21_0_3146,,,,,,-2.315712213,,,-3.431723116,,,-1.797735195,,,,,,2.0,6.0,,,80.0,1.0,81.0,16.0,,,3.0,1.0
66_21_0_3147,,,,,-1.626013165,-0.908536488,-1.264567202,-2.137801366,-0.706152613,-1.117933183,,-0.236461478,24.0,,35.0,,,10.0,17.0,,,76.0,0.0,83.0,17.0,,,8.0,15.0
66_21_0_3148,,,,,-0.647664019,-2.315712213,-1.861336364,-2.137801366,-1.949659443,-1.082204984,,-1.033584163,2.0,,26.0,,,,,,,,,,,,,,
66_21_0_3149,,,,,-1.232433413,-1.808020147,-1.385020943,-2.137801366,-0.438089246,-0.147378333,,-1.542155476,1.0,,22.0,,,9.0,16.0,,,76.0,0.0,81.0,16.0,,,7.0,13.0
66_21_0_3150,female,,black or african american,0.0,-1.049935118,-0.901875376,-0.973802969,-1.680301324,-1.347431592,-0.161393227,,-0.126471796,36.0,,40.0,,,12.0,19.0,,,88.0,4.0,103.0,28.0,,,13.0,35.0
66_21_0_3151,,,,,-0.54389036,-2.315712213,-0.931769546,-2.137801366,-1.638566287,-0.912318395,,-1.891782464,13.0,,37.0,,,10.0,17.0,,,86.0,3.0,83.0,17.0,,,10.0,23.0
66_21_0_3152,,,,,-1.232433413,-1.808020147,-0.787521168,-2.137801366,-1.457787283,-1.117933183,,-1.542155476,23.0,,25.0,,,,,,,,,,,,,,
66_21_0_3153,,,,,-1.626013165,-2.315712213,-1.920953904,-2.137801366,-1.560608612,-1.859343144,,-1.896567952,7.0,,1.0,,,10.0,17.0,,,76.0,0.0,81.0,16.0,,,8.0,15.0
66_21_0_3154,,,,,-0.328456786,-1.808020147,-0.254198905,-0.818858624,-0.433743706,-1.337719317,,-1.896567952,22.0,,1.0,,,10.0,17.0,,,76.0,0.0,81.0,16.0,,,9.0,20.0
66_21_0_3155,,,,,-1.626013165,-2.315712213,-0.167652777,-2.137801366,-0.809571227,-1.570409806,,-0.39994089,12.0,,22.0,,,8.0,15.0,,,76.0,0.0,81.0,16.0,,,8.0,15.0
66_21_0_3176,male,not hispanic,black or african american,0.0,-0.499891697,-2.315712213,-0.222479797,-0.651319692,-1.350439508,,,-0.812050571,22.0,,33.0,,,11.0,18.0,,,76.0,0.0,88.0,20.0,,,8.0,15.0
66_21_0_3177,,,,,-1.626013165,-1.268895075,-1.121669768,-2.137801366,-1.14698485,-0.503291711,,-0.052903673,9.0,,28.0,,,11.0,18.0,,,80.0,1.0,81.0,16.0,,,9.0,22.0
66_21_0_3178,,,,,-1.626013165,-2.315712213,-0.306521401,-2.137801366,-1.342764231,-0.340564366,,-1.287491067,3.0,,15.0,,,12.0,19.0,,,76.0,0.0,86.0,19.0,,,9.0,20.0
66_21_0_3179,,,,,-0.54389036,-2.099424004,-1.12869979,-2.137801366,-1.856711339,-1.859343144,,-1.788532463,4.0,,26.0,,,9.0,16.0,,,76.0,0.0,81.0,16.0,,,10.0,23.0
66_21_0_3180,male,not hispanic,black or african american,0.0,-1.626013165,-1.808020147,-1.143372943,-2.137801366,-0.949377476,-1.859343144,,-1.033584163,3.0,,17.0,,,8.0,15.0,,,76.0,0.0,81.0,16.0,,,9.0,22.0
66_21_0_3181,,,,,-1.025912638,-0.871406708,-1.548664454,-2.137801366,-1.26252677,-0.923387083,,-0.503416318,8.0,,18.0,,,10.0,17.0,,,76.0,0.0,81.0,16.0,,,9.0,21.0
66_21_0_3182,,,,,-0.265472481,,-1.705290729,-1.680301324,-1.679312016,,,,16.0,,27.0,,,11.0,18.0,,,80.0,1.0,86.0,19.0,,,8.0,16.0
66_21_0_3183,,,,,-1.233391311,,-1.454390584,-2.137801366,-2.51863174,,,,1.0,,31.0,,,8.0,14.0,,,76.0,0.0,81.0,16.0,,,5.0,4.0
66_21_0_3184,,,,,0.286404588,-2.315712213,-1.709514086,-0.776805012,-1.637063673,-1.114255465,,-1.896567952,7.0,,34.0,,,10.0,17.0,,,76.0,0.0,81.0,16.0,,,6.0,10.0
66_21_0_3185,,,,,-0.993567972,-2.315712213,-0.550755577,-2.137801366,-1.413910251,-0.308716905,,-0.118842033,7.0,,10.0,,,9.0,16.0,,,76.0,0.0,83.0,17.0,,,10.0,25.0
66_21_0_3186,,,,,-0.989079954,-0.117183722,-0.445216299,-0.531977158,-0.190658742,0.010137683,,-1.395600563,11.0,,21.0,,,,,,,,,,,,,,
66_21_0_3188,,,,,0.74019877,-2.315712213,-0.545719962,-0.805471687,-1.475709136,-1.078540737,,-1.395600563,11.0,,33.0,,,9.0,16.0,,,76.0,0.0,81.0,16.0,,,6.0,9.0
66_21_0_3189,,,,,-0.434218876,-0.483593428,-0.554857301,-0.5656926,-0.420485784,0.507560289,,-0.220529161,16.0,,33.0,,,8.0,15.0,,,88.0,4.0,90.0,21.0,,,7.0,11.0
66_21_0_3190,,,,,-1.626013165,-2.315712213,-0.229713241,-2.137801366,-0.714913663,-0.535028246,,-1.033584163,36.0,,21.0,,,10.0,17.0,,,80.0,1.0,90.0,21.0,,,8.0,17.0
66_21_0_3191,,,,,-0.804061253,-1.043428303,-1.596621961,-2.137801366,-1.270264819,-0.923387083,,-0.664923542,40.0,,25.0,,,9.0,16.0,,,88.0,4.0,90.0,21.0,,,9.0,21.0
66_21_0_3192,,,,,-1.626013165,-0.770262271,-0.473684833,-0.735096837,0.035355384,-1.337719317,,-0.74430018,6.0,,23.0,,,13.0,20.0,,,91.0,5.0,83.0,17.0,,,9.0,19.0
66_21_0_3193,,,,,-1.626013165,-2.315712213,-1.100172786,-2.137801366,-1.770059832,-0.684674038,,-0.527126872,31.0,,29.0,,,8.0,14.0,,,76.0,0.0,83.0,17.0,,,9.0,22.0
66_21_0_3194,male,hispanic,,1.0,-0.670836838,-1.808020147,-1.458851167,-2.137801366,-2.054851471,-1.082204984,,-1.542155476,37.0,,25.0,,,9.0,16.0,,,91.0,5.0,95.0,24.0,,,8.0,15.0
66_21_0_3195,,,,,-0.691783952,-1.370951408,-0.607959521,-2.137801366,-1.345987293,-0.125344627,,-0.471908852,3.0,,19.0,,,9.0,16.0,,,80.0,1.0,83.0,17.0,,,9.0,19.0
66_21_0_3196,male,,black or african american,0.0,-1.626013165,-2.315712213,-1.063847268,-2.137801366,-0.313375869,-1.116404595,,-0.9931737,29.0,,50.0,,,8.0,15.0,,,91.0,5.0,93.0,23.0,,,8.0,16.0
66_21_0_3269,,,,,,-2.315712213,,,-0.399523452,-1.114255465,,-1.788532463,,,12.0,,,8.0,15.0,,,76.0,0.0,81.0,16.0,,,,
66_21_0_3273,,,,,,-0.945208204,,,0.260362228,0.035103058,,0.022113443,,,31.0,,,13.0,20.0,,,88.0,4.0,120.0,44.0,,,11.0,29.0
66_22_0_4000,,,,,-0.639826756,-1.136062581,,,,,,-1.102609143,,,,,,8.0,15.0,,,80.0,1.0,105.0,30.0,,,8.0,17.0
66_22_0_4001,,,,,-0.671333742,-2.307407777,,,,,,-1.246083893,,,,,,12.0,19.0,,,76.0,0.0,101.0,27.0,,,7.0,14.0
66_22_0_4002,,,,,-0.981696415,-2.307407777,,,,,,-1.150099558,,,,,,10.0,17.0,,,76.0,0.0,97.0,25.0,,,9.0,20.0
66_22_0_4003,,,,,-0.615737054,-2.307407777,,,,,,-1.511387813,,,,,,15.0,21.0,,,80.0,1.0,109.0,34.0,,,7.0,14.0
66_22_0_4004,,,,,-1.24529427,-2.307407777,,,,,,-0.919603459,,,,,,,,,,,,84.0,18.0,,,,
66_22_0_4005,,,,,-1.372423019,-2.307407777,,,,,,-1.779630393,,,,,,9.0,16.0,,,76.0,0.0,106.0,31.0,,,7.0,13.0
66_22_0_4006,female,hispanic,,1.0,-0.435362003,-1.002309695,,,,,,-1.413421427,,,,,,9.0,16.0,,,80.0,1.0,90.0,21.0,,,7.0,13.0
